Master Index,before_after,date_diff,flight_length,label,hierarchy,number_flights_before
717,before,0,3795.0,intake gasket leak/damage,,0
718,after,3,5708.0,intake gasket leak/damage,,-1
719,after,1,6177.0,intake gasket leak/damage,,-1
720,after,1,6929.0,intake gasket leak/damage,,-1
721,same,0,9303.0,intake gasket leak/damage,,-1
722,after,1,5348.0,intake gasket leak/damage,,-1
723,after,1,8593.0,intake gasket leak/damage,,-1
724,same,0,387.0,intake gasket leak/damage,,-1
727,after,4,60.0,intake gasket leak/damage,,-1
728,after,4,3854.0,intake gasket leak/damage,,-1
729,same,0,434.0,intake gasket leak/damage,,-1
732,same,0,325.0,intake gasket leak/damage,,-1
733,after,1,6181.0,intake gasket leak/damage,,-1
735,before,-6,5492.0,intake gasket leak/damage,,3
736,before,-2,6728.0,intake gasket leak/damage,,3
737,same,0,5189.0,intake gasket leak/damage,,-1
738,same,0,615.0,intake gasket leak/damage,,-1
739,after,3,5492.0,intake gasket leak/damage,,-1
741,after,1,29.0,intake gasket leak/damage,,-1
742,before,-1,5660.0,intake gasket leak/damage,,0
743,before,-1,4527.0,intake gasket leak/damage,,0
744,same,0,263.0,intake gasket leak/damage,,-1
746,after,2,45.0,intake gasket leak/damage,,-1
747,after,4,3873.0,intake gasket leak/damage,,-1
748,before,-4,5522.0,intake gasket leak/damage,,4
749,before,-2,138.0,intake gasket leak/damage,,2
750,after,1,5518.0,intake gasket leak/damage,,-1
751,after,1,4414.0,intake gasket leak/damage,,-1
753,same,0,29.0,intake gasket leak/damage,,-1
754,after,5,5073.0,intake gasket leak/damage,,-1
755,after,1,5260.0,intake gasket leak/damage,,-1
756,before,-1,14.0,intake gasket leak/damage,,3
757,before,0,278.0,intake gasket leak/damage,,0
758,before,-1,4092.0,intake gasket leak/damage,,1
759,after,2,637.0,intake gasket leak/damage,,-1
760,after,4,8555.0,intake gasket leak/damage,,-1
761,after,1,9726.0,intake gasket leak/damage,,-1
764,before,-1,5643.0,intake gasket leak/damage,,1
765,same,0,587.0,intake gasket leak/damage,,-1
766,same,0,356.0,intake gasket leak/damage,,-1
767,before,-3,8264.0,intake gasket leak/damage,,4
768,same,0,310.0,intake gasket leak/damage,,-1
770,after,1,12849.0,intake gasket leak/damage,,-1
771,after,1,9487.0,intake gasket leak/damage,,-1
772,after,3,45.0,intake gasket leak/damage,,-1
773,same,0,169.0,intake gasket leak/damage,,-1
774,same,0,138.0,intake gasket leak/damage,,-1
775,before,-2,4730.0,intake gasket leak/damage,,3
776,after,1,5181.0,intake gasket leak/damage,,-1
777,before,-3,4989.0,intake gasket leak/damage,,2
778,before,-21,5003.0,intake gasket leak/damage,,2
779,same,0,278.0,intake gasket leak/damage,,-1
780,after,1,4885.0,intake gasket leak/damage,,-1
781,before,-1,10424.0,intake gasket leak/damage,,0
782,before,-2,2395.0,intake gasket leak/damage,,2
783,after,1,7187.0,intake gasket leak/damage,,-1
784,before,-3,45.0,intake gasket leak/damage,,4
785,before,-3,6082.0,intake gasket leak/damage,,3
787,after,4,4302.0,intake gasket leak/damage,,-1
789,before,-5,5444.0,intake gasket leak/damage,,2
790,same,0,321.0,intake gasket leak/damage,,-1
792,before,-2,3749.0,intake gasket leak/damage,,0
793,before,-1,5423.0,intake gasket leak/damage,,1
794,before,0,5927.0,intake gasket leak/damage,,0
795,before,0,4601.0,intake gasket leak/damage,,0
796,before,-6,714.0,intake gasket leak/damage,,4
798,before,0,29.0,intake gasket leak/damage,,0
799,before,-3,10270.0,intake gasket leak/damage,,2
801,same,0,356.0,intake gasket leak/damage,,-1
803,after,1,2956.0,intake gasket leak/damage,,-1
804,after,2,6192.0,intake gasket leak/damage,,-1
805,before,-1,29.0,intake gasket leak/damage,,3
806,same,0,14.0,intake gasket leak/damage,,-1
807,after,1,8897.0,intake gasket leak/damage,,-1
808,after,1,5177.0,intake gasket leak/damage,,-1
809,before,-4,2162.0,intake gasket leak/damage,,0
810,before,-4,7079.0,intake gasket leak/damage,,4
812,before,-6,5449.0,intake gasket leak/damage,,4
813,before,0,5193.0,intake gasket leak/damage,,0
814,after,1,5866.0,intake gasket leak/damage,,-1
815,after,4,8807.0,intake gasket leak/damage,,-1
817,before,-2,2239.0,intake gasket leak/damage,,1
818,same,0,154.0,intake gasket leak/damage,,-1
819,same,0,372.0,intake gasket leak/damage,,-1
820,after,7,27253.0,intake gasket leak/damage,,-1
821,before,0,419.0,intake gasket leak/damage,,0
823,after,1,8871.0,intake gasket leak/damage,,-1
824,after,1,4930.0,intake gasket leak/damage,,-1
825,after,1,29.0,intake gasket leak/damage,,-1
826,after,1,6364.0,intake gasket leak/damage,,-1
829,before,-1,6052.0,intake gasket leak/damage,,1
831,before,-1,7203.0,intake gasket leak/damage,,0
833,after,1,6060.0,intake gasket leak/damage,,-1
834,after,1,4698.0,intake gasket leak/damage,,-1
835,before,-1,5461.0,intake gasket leak/damage,,3
837,after,1,1446.0,intake gasket leak/damage,,-1
838,before,0,629.0,intake gasket leak/damage,,0
839,after,2,9864.0,intake gasket leak/damage,,-1
840,after,2,4586.0,intake gasket leak/damage,,-1
841,same,0,356.0,intake gasket leak/damage,,-1
842,same,0,6940.0,intake gasket leak/damage,,-1
843,after,1,7678.0,intake gasket leak/damage,,-1
844,same,0,387.0,intake gasket leak/damage,,-1
845,before,-1,4325.0,intake gasket leak/damage,,4
846,after,1,5945.0,intake gasket leak/damage,,-1
847,after,2,6406.0,intake gasket leak/damage,,-1
848,before,-1,5615.0,intake gasket leak/damage,,2
849,after,1,6386.0,intake gasket leak/damage,,-1
850,after,1,40.0,intake gasket leak/damage,,-1
851,after,1,6311.0,intake gasket leak/damage,,-1
852,before,-4,45.0,intake gasket leak/damage,,3
854,before,0,2676.0,intake gasket leak/damage,,0
855,after,2,8020.0,intake gasket leak/damage,,-1
856,same,0,528.0,intake gasket leak/damage,,-1
857,same,0,247.0,intake gasket leak/damage,,-1
858,before,0,107.0,intake gasket leak/damage,,0
859,after,1,92.0,intake gasket leak/damage,,-1
860,before,-1,5333.0,intake gasket leak/damage,,4
861,after,1,5803.0,intake gasket leak/damage,,-1
862,before,-2,26.0,intake gasket leak/damage,,3
863,after,1,5278.0,intake gasket leak/damage,,-1
864,after,2,6706.0,intake gasket leak/damage,,-1
865,after,5,10332.0,intake gasket leak/damage,,-1
867,before,-1,12182.0,intake gasket leak/damage,,2
868,same,0,6065.0,intake gasket leak/damage,,-1
869,after,21,4527.0,intake gasket leak/damage,,-1
870,before,-4,5757.0,intake gasket leak/damage,,3
872,before,-1,29.0,intake gasket leak/damage,,0
873,after,1,4210.0,intake gasket leak/damage,,-1
874,same,0,291.0,intake gasket leak/damage,,-1
875,before,-1,4935.0,intake gasket leak/damage,,2
876,same,0,403.0,intake gasket leak/damage,,-1
877,same,0,29.0,intake gasket leak/damage,,-1
878,after,2,3419.0,intake gasket leak/damage,,-1
880,after,4,3157.0,intake gasket leak/damage,,-1
881,same,0,559.0,intake gasket leak/damage,,-1
882,before,0,6022.0,intake gasket leak/damage,,0
883,after,1,29.0,intake gasket leak/damage,,-1
884,before,-3,1539.0,intake gasket leak/damage,,4
886,before,0,434.0,intake gasket leak/damage,,0
887,same,0,96.0,intake gasket leak/damage,,-1
888,same,0,450.0,intake gasket leak/damage,,-1
889,before,-1,76.0,intake gasket leak/damage,,3
891,before,0,1150.0,intake gasket leak/damage,,0
892,same,0,29.0,intake gasket leak/damage,,-1
894,same,0,372.0,intake gasket leak/damage,,-1
895,before,-2,5026.0,intake gasket leak/damage,,1
896,after,1,14.0,intake gasket leak/damage,,-1
899,same,0,8448.0,intake gasket leak/damage,,-1
900,same,0,14.0,intake gasket leak/damage,,-1
901,before,-1,7909.0,intake gasket leak/damage,,2
902,before,-1,14.0,intake gasket leak/damage,,2
903,before,-1,5873.0,intake gasket leak/damage,,0
904,before,-5,699.0,intake gasket leak/damage,,3
906,same,0,559.0,intake gasket leak/damage,,-1
907,same,0,4823.0,intake gasket leak/damage,,-1
908,after,8,45.0,intake gasket leak/damage,,-1
909,before,-1,6239.0,intake gasket leak/damage,,1
910,same,0,356.0,intake gasket leak/damage,,-1
911,after,1,5656.0,intake gasket leak/damage,,-1
912,after,1,3485.0,intake gasket leak/damage,,-1
913,before,-1,29.0,intake gasket leak/damage,,3
914,same,0,45.0,intake gasket leak/damage,,-1
915,before,0,29.0,intake gasket leak/damage,,0
916,before,-2,1679.0,intake gasket leak/damage,,0
917,before,-1,4527.0,intake gasket leak/damage,,1
919,before,-1,14.0,intake gasket leak/damage,,4
920,before,-2,92.0,intake gasket leak/damage,,0
921,after,1,2364.0,intake gasket leak/damage,,-1
922,same,0,14.0,intake gasket leak/damage,,-1
924,after,3,6713.0,intake gasket leak/damage,,-1
926,after,1,4585.0,intake gasket leak/damage,,-1
927,before,-1,4617.0,intake gasket leak/damage,,2
928,after,1,3194.0,intake gasket leak/damage,,-1
929,after,1,8492.0,intake gasket leak/damage,,-1
930,before,-1,4729.0,intake gasket leak/damage,,3
931,same,0,278.0,intake gasket leak/damage,,-1
933,after,2,3995.0,intake gasket leak/damage,,-1
934,before,-2,8004.0,intake gasket leak/damage,,1
935,same,0,107.0,intake gasket leak/damage,,-1
936,same,0,808.0,intake gasket leak/damage,,-1
937,after,1,14.0,intake gasket leak/damage,,-1
940,after,1,3342.0,intake gasket leak/damage,,-1
941,after,1,3236.0,intake gasket leak/damage,,-1
942,after,3,5738.0,intake gasket leak/damage,,-1
943,after,2,29.0,intake gasket leak/damage,,-1
944,after,1,5741.0,intake gasket leak/damage,,-1
945,after,1,4759.0,intake gasket leak/damage,,-1
946,before,0,387.0,intake gasket leak/damage,,0
947,before,0,545.0,intake gasket leak/damage,,0
949,before,-1,5430.0,intake gasket leak/damage,,0
950,same,0,5459.0,intake gasket leak/damage,,-1
951,after,4,3122.0,intake gasket leak/damage,,-1
952,before,0,901.0,intake gasket leak/damage,,0
953,same,0,387.0,intake gasket leak/damage,,-1
954,same,0,543.0,intake gasket leak/damage,,-1
955,before,0,12.0,intake gasket leak/damage,,0
956,same,0,434.0,intake gasket leak/damage,,-1
957,before,-4,5815.0,intake gasket leak/damage,,4
958,same,0,10634.0,intake gasket leak/damage,,-1
959,before,-1,29.0,intake gasket leak/damage,,3
960,before,-1,29.0,intake gasket leak/damage,,4
961,before,-2,6536.0,intake gasket leak/damage,,4
962,same,0,545.0,intake gasket leak/damage,,-1
963,before,0,5612.0,intake gasket leak/damage,,0
965,before,-2,5586.0,intake gasket leak/damage,,3
966,before,0,5897.0,intake gasket leak/damage,,0
968,before,-2,7408.0,intake gasket leak/damage,,3
969,after,1,7281.0,intake gasket leak/damage,,-1
970,same,0,4837.0,intake gasket leak/damage,,-1
971,after,3,8978.0,intake gasket leak/damage,,-1
973,before,-5,5070.0,intake gasket leak/damage,,2
974,before,-1,4885.0,intake gasket leak/damage,,0
975,after,7,45.0,intake gasket leak/damage,,-1
976,after,2,5767.0,intake gasket leak/damage,,-1
977,before,-3,5274.0,intake gasket leak/damage,,2
978,same,0,543.0,intake gasket leak/damage,,-1
979,after,6,14.0,intake gasket leak/damage,,-1
980,before,0,434.0,intake gasket leak/damage,,0
981,after,1,2799.0,intake gasket leak/damage,,-1
983,same,0,185.0,intake gasket leak/damage,,-1
984,after,1,76.0,intake gasket leak/damage,,-1
985,after,1,4125.0,intake gasket leak/damage,,-1
986,before,-3,12.0,intake gasket leak/damage,,2
987,before,-1,6792.0,intake gasket leak/damage,,1
988,after,1,7135.0,intake gasket leak/damage,,-1
989,same,0,247.0,intake gasket leak/damage,,-1
990,after,3,5259.0,intake gasket leak/damage,,-1
992,same,0,7990.0,intake gasket leak/damage,,-1
993,before,-6,5694.0,intake gasket leak/damage,,4
994,after,3,169.0,intake gasket leak/damage,,-1
995,after,1,3484.0,intake gasket leak/damage,,-1
996,after,1,4136.0,intake gasket leak/damage,,-1
997,after,2,12.0,intake gasket leak/damage,,-1
998,before,-6,4135.0,intake gasket leak/damage,,2
1000,before,-1,29.0,intake gasket leak/damage,,1
1004,before,-1,5456.0,intake gasket leak/damage,,1
1005,same,0,325.0,intake gasket leak/damage,,-1
1006,before,-2,4802.0,intake gasket leak/damage,,3
1007,before,0,82.0,intake gasket leak/damage,,0
1009,after,3,4013.0,intake gasket leak/damage,,-1
1010,same,0,247.0,intake gasket leak/damage,,-1
1012,before,-1,4556.0,intake gasket leak/damage,,0
1014,before,0,6222.0,intake gasket leak/damage,,0
1015,after,1,5179.0,intake gasket leak/damage,,-1
1018,same,0,107.0,intake gasket leak/damage,,-1
1019,after,1,5383.0,intake gasket leak/damage,,-1
1020,after,1,8262.0,intake gasket leak/damage,,-1
1021,before,-3,4197.0,intake gasket leak/damage,,0
1022,after,5,5140.0,intake gasket leak/damage,,-1
1023,same,0,29.0,intake gasket leak/damage,,-1
1024,after,3,5017.0,intake gasket leak/damage,,-1
1027,same,0,2272.0,intake gasket leak/damage,,-1
1028,before,-9,4402.0,intake gasket leak/damage,,4
1029,same,0,278.0,intake gasket leak/damage,,-1
1030,before,-1,4834.0,intake gasket leak/damage,,4
1031,after,2,14.0,intake gasket leak/damage,,-1
1032,before,-1,4042.0,intake gasket leak/damage,,3
1033,before,-1,7857.0,intake gasket leak/damage,,0
1034,same,0,293.0,intake gasket leak/damage,,-1
1035,after,3,4575.0,intake gasket leak/damage,,-1
1036,before,-4,8522.0,intake gasket leak/damage,,4
1037,before,-1,45.0,intake gasket leak/damage,,1
1038,before,-1,14.0,intake gasket leak/damage,,3
1039,after,1,6704.0,intake gasket leak/damage,,-1
1040,same,0,341.0,intake gasket leak/damage,,-1
1041,before,0,152.0,intake gasket leak/damage,,0
1042,before,-1,3500.0,intake gasket leak/damage,,4
1044,same,0,223.0,intake gasket leak/damage,,-1
1045,before,-3,5834.0,intake gasket leak/damage,,3
1046,after,3,6332.0,intake gasket leak/damage,,-1
1049,same,0,14.0,intake gasket leak/damage,,-1
1050,after,1,2006.0,intake gasket leak/damage,,-1
1051,after,2,5376.0,intake gasket leak/damage,,-1
1052,after,8,4959.0,intake gasket leak/damage,,-1
1053,after,5,29.0,intake gasket leak/damage,,-1
1054,before,-4,4398.0,intake gasket leak/damage,,0
1055,same,0,5281.0,intake gasket leak/damage,,-1
1056,before,-1,4449.0,intake gasket leak/damage,,3
1057,before,0,5197.0,intake gasket leak/damage,,0
1058,after,1,2473.0,intake gasket leak/damage,,-1
1060,same,0,450.0,intake gasket leak/damage,,-1
1061,after,6,4750.0,intake gasket leak/damage,,-1
1062,after,1,4215.0,intake gasket leak/damage,,-1
1063,after,7,2971.0,intake gasket leak/damage,,-1
1064,before,-2,6637.0,intake gasket leak/damage,,1
1066,same,0,8047.0,intake gasket leak/damage,,-1
1067,before,-3,2705.0,intake gasket leak/damage,,1
1069,same,0,9516.0,intake gasket leak/damage,,-1
1071,before,-3,4932.0,intake gasket leak/damage,,3
1072,same,0,325.0,intake gasket leak/damage,,-1
1073,after,1,5150.0,intake gasket leak/damage,,-1
1074,before,-3,8880.0,intake gasket leak/damage,,3
1075,before,-1,201.0,intake gasket leak/damage,,2
1076,before,-3,6052.0,intake gasket leak/damage,,4
1077,before,-1,5787.0,intake gasket leak/damage,,3
1078,before,-1,6535.0,intake gasket leak/damage,,0
1079,before,0,3808.0,intake gasket leak/damage,,0
1081,same,0,341.0,intake gasket leak/damage,,-1
1082,before,-1,6161.0,intake gasket leak/damage,,0
1083,before,-2,4204.0,intake gasket leak/damage,,1
1085,after,2,6239.0,intake gasket leak/damage,,-1
1086,after,1,4741.0,intake gasket leak/damage,,-1
1087,after,1,92.0,intake gasket leak/damage,,-1
1088,same,0,543.0,intake gasket leak/damage,,-1
1089,before,-3,14.0,intake gasket leak/damage,,3
1090,same,0,325.0,intake gasket leak/damage,,-1
1091,after,3,4621.0,intake gasket leak/damage,,-1
1092,before,-1,481.0,intake gasket leak/damage,,3
1093,before,-7,5406.0,intake gasket leak/damage,,3
1096,before,-1,2905.0,intake gasket leak/damage,,2
1097,before,-1,3949.0,intake gasket leak/damage,,4
1098,before,-2,9723.0,intake gasket leak/damage,,4
1099,before,-2,7942.0,intake gasket leak/damage,,2
1101,before,-1,29.0,intake gasket leak/damage,,0
1102,after,4,14.0,intake gasket leak/damage,,-1
1104,before,-3,2802.0,intake gasket leak/damage,,1
1105,after,7,5724.0,intake gasket leak/damage,,-1
1106,before,-1,4275.0,intake gasket leak/damage,,0
1107,same,0,60.0,intake gasket leak/damage,,-1
1110,after,1,4605.0,intake gasket leak/damage,,-1
1111,after,1,5814.0,intake gasket leak/damage,,-1
1112,before,-1,5407.0,intake gasket leak/damage,,0
1113,after,3,3555.0,intake gasket leak/damage,,-1
1114,after,2,4354.0,intake gasket leak/damage,,-1
1115,after,1,3950.0,intake gasket leak/damage,,-1
1116,same,0,29.0,intake gasket leak/damage,,-1
1118,before,-2,4403.0,intake gasket leak/damage,,1
1120,after,1,4185.0,intake gasket leak/damage,,-1
1123,before,-3,2613.0,intake gasket leak/damage,,2
1125,before,-1,5647.0,intake gasket leak/damage,,3
1126,before,-1,4279.0,intake gasket leak/damage,,0
1127,same,0,29.0,intake gasket leak/damage,,-1
1128,after,1,5190.0,intake gasket leak/damage,,-1
1129,before,-2,2967.0,intake gasket leak/damage,,3
1131,after,3,4790.0,intake gasket leak/damage,,-1
1132,before,0,5998.0,intake gasket leak/damage,,0
1133,before,0,14.0,intake gasket leak/damage,,0
1135,same,0,840.0,intake gasket leak/damage,,-1
1137,before,-1,5461.0,intake gasket leak/damage,,0
1138,after,5,3718.0,intake gasket leak/damage,,-1
1139,before,0,29.0,intake gasket leak/damage,,0
1140,before,-1,341.0,intake gasket leak/damage,,3
1142,before,0,5610.0,intake gasket leak/damage,,0
1143,after,1,1990.0,intake gasket leak/damage,,-1
1144,after,10,5550.0,intake gasket leak/damage,,-1
1145,after,21,14.0,intake gasket leak/damage,,-1
1146,before,-3,3124.0,intake gasket leak/damage,,0
1148,same,0,14.0,intake gasket leak/damage,,-1
1149,same,0,201.0,intake gasket leak/damage,,-1
1150,after,1,3996.0,intake gasket leak/damage,,-1
1152,before,0,14.0,intake gasket leak/damage,,0
1153,after,1,4044.0,intake gasket leak/damage,,-1
1154,after,1,60.0,intake gasket leak/damage,,-1
1155,after,2,3640.0,intake gasket leak/damage,,-1
1156,before,-1,6333.0,intake gasket leak/damage,,1
1157,before,-1,5197.0,intake gasket leak/damage,,1
1159,same,0,450.0,intake gasket leak/damage,,-1
1160,after,1,3266.0,intake gasket leak/damage,,-1
1161,before,-3,2240.0,intake gasket leak/damage,,1
1162,same,0,5128.0,intake gasket leak/damage,,-1
1164,after,1,5412.0,intake gasket leak/damage,,-1
1165,after,1,6542.0,intake gasket leak/damage,,-1
1166,before,-1,6526.0,intake gasket leak/damage,,0
1167,same,0,341.0,intake gasket leak/damage,,-1
1168,before,-2,10304.0,intake gasket leak/damage,,4
1169,before,-2,5399.0,intake gasket leak/damage,,4
1170,same,0,123.0,intake gasket leak/damage,,-1
1173,after,5,6486.0,intake gasket leak/damage,,-1
1174,before,-4,10066.0,intake gasket leak/damage,,4
1176,same,0,325.0,intake gasket leak/damage,,-1
1177,same,0,29.0,intake gasket leak/damage,,-1
1178,before,-1,6404.0,intake gasket leak/damage,,0
1179,after,1,3388.0,intake gasket leak/damage,,-1
1180,same,0,372.0,intake gasket leak/damage,,-1
1181,before,0,7070.0,intake gasket leak/damage,,0
1182,before,-1,6685.0,intake gasket leak/damage,,2
1183,same,0,6313.0,intake gasket leak/damage,,-1
1184,before,0,278.0,intake gasket leak/damage,,0
